"id","name","address","phone","url","latitude","longitude"
"1854","http://www.uspcrossfit.com/","1425A S. 30th Ave, Hollywood, FL","(305) 345-0457","USP CrossFit","25.9984549","-80.1664589"
"1856","http://www.theauburndalegym.com/","202 North Park Street, Auburndale, FL","(863) 661-3428","CrossFit Auburndale","28.066609","-81.787556"
"1857","http://www.crossfitkona.com/","74-555 Honokohau Street D-3, Kailua Kona, HI","(808) 936-0881","CrossFit Kona","19.6749699","-156.0138179"
"1858","http://www.crossfitnoda.com/","401 E 35th St, Charlotte, NC","(704) 408-6127","CrossFit NoDa","35.2476845","-80.8065535"
"1859","http://www.crossfitsummerville.com/","1668 Trolley Road, Suite 100, Summerville, SC","(843) 609-8013","CrossFit Summerville: The Anvil","32.9604767","-80.1648136"
"1861","http://www.crossfitathletics.com","2713 Sarah Street, Pittsburgh, PA","(412) 337-6242","CrossFit Athletics","40.42611","-79.96681"
"1863","http://www.crossfitr-k-u.com/","9244 Gateway East Suite A, El Paso, TX","(915) 383-8619","CrossFit R-K-U","31.712584","-106.299538"
"1864","http://www.jococrossfit.com/","171 Commerce Dr., Franklin, IN","(317) 506-3911","JoCo CrossFit","39.506799","-86.066976"
"1865","http://crossfitkyle.com/","23703 Interstate 35 Ste 104A, Kyle, TX","(512) 516-4819","CrossFit Kyle","29.967337","-97.873218"
"1867","http://crossfit906.com/","144 Greenwood Street, Ishpeming, MI","(906) 486-4879","CrossFit 906","46.4882688","-87.6759465"
"1870","http://crossfitbundaberg.com.au/","15 Collins Street, Bundaberg, QLD","(041) 472-3614","CrossFit Bundaberg","-24.853963","152.37282"
"1871","http://crossfitnorthpoint.com","960 S. Northpoint Blvd., Waukegan, IL","(847) 672-6740","CrossFit Northpoint","42.3417867","-87.8901005"
"1872","http://vinelandcrossfit.com/","482 Tuckahoe Road, Buena, NJ","(609) 381-9039","CrossFit Vineland","39.488848","-74.903827"
"1873","http://www.sourcecrossfit.com/","1555 South Coast Highway #104, Oceanside, CA","(760) 536-8846","Source CrossFit","33.1788514","-117.3656151"
"1874","http://sandiacrossfit.com/","1224 Sawmill Rd  NW, Albuquerque, NM","(505) 227-7001","Sandia CrossFit","35.099476","-106.6596247"
"1875","http://www.jerseydevilcrossfit.com/","225 Broadway, Hammonton, NJ","(609) 561-0811","Jersey Devil CrossFit","39.642711","-74.78283"
"1876","http://www.crossfitboyntonbeach.com/","975 Gateway Blvd., #106, Boynton Beach, FL","(561) 702-4844","CrossFit Boynton Beach","26.5507495","-80.075445"
"1877","http://humboldtcrossfit.com/","1725 Tomlinson Street, Eureka, CA","(707) 601-6906","Humboldt CrossFit","40.774808","-124.1912"
"1878","http://718CrossFit.com","712 5th Avenue, Brooklyn, NY","(718) 768-0090","CrossFit 718","40.6606745","-73.9943092"
"1879","http://www.crossfitfms.com/","1028 Andrews Hwy, Suite D, Midland, TX","(432) 553-7054","CrossFit FMS","32.00054","-102.1130049"
"1882","http://www.crossfitascend.com","301 West Bloomfield Street, Rome, NY","(315) 942-2693","CrossFit Ascend","43.2186832","-75.4572644"
"1884","http://www.crossfitrushville.com","208 N. Congress, Rushville, IL","(217) 725-6823","CrossFit Rushville","40.1216822","-90.563526"
"1887","http://www.crossfitcraic.com","359 Washington St, Dedham, MA","(617) 817-7447","CrossFit Craic","42.2484974","-71.1730854"
"1888","http://www.madcitycrossfit.com","975 Industrial Drive, Madison, IN","(812) 599-9474","Mad City CrossFit","38.7774728","-85.4100966"
"1889","http://www.crossfitepidemic.com/","3550 SW Armellini Ave, Palm City, FL","(954) 604-2319","CrossFit Epidemic","27.162197","-80.3023004"
"1890","http://Www.Crossfiticonz.com","2073 West Side Court Suite A, Snellville, GA","(678) 758-6833","CrossFit Iconz","33.8472292","-84.0510903"
"1891","http://www.crossfitreebokbackbay.com/","31 Saint James Ave, Suite 190, Boston, MA","(617) 203-2132","Reebok CrossFit Back Bay","42.3507294","-71.0716142"
"1892","http://crossfitmotivate.com/","4800 104th Ave  Suite 137, Calgary, AB","(403) 671-3114","CrossFit Motivate","50.9608327","-113.9661655"
"1893","http://www.crossfitnaples.com/","4110 Enterprise Ave, Ste 106, Naples, FL","(239) 784-4981","CrossFit Naples","26.1607026","-81.7584541"
"1894","http://www.fitness-rebirth.com","28411 Wesley Chapel Blvd, Wesley Chapel, FL","(352) 206-0454","Rebirth CrossFit","28.23786","-82.346493"
"1895","http://crossfit413.com","1400 Commerce Court, Fort Smith, AR","(479) 264-5590","CrossFit 413","35.295969","-94.420084"
"1896","http://www.cheetahcrossfit.com/","1934 W North Ave, Chicago, IL","(630) 441-8869","Cheetah CrossFit","41.9106001","-87.6763625"
"1898","http://www.crossfitmorristown.com","42 Bank Street, Morristown, NJ","(201) 916-9130","CrossFit Morristown","40.7959172","-74.4831022"
"1899","http://www.norcocrossfit.com/","3585 Clydesdale Pkwy, Loveland, CO","(210) 385-9967","NorCo CrossFit","40.4340565","-104.9883464"
"1900","http://www.strongpointcrossfit.com","6695 Colray Court Unit 303, Jacksonville, FL","(951) 206-0228","Strongpoint CrossFit","30.162082","-81.53864"
"1901","http://crossfitcrowntown.wordpress.com/","1950 Compton Ave Unit 102, Corona, CA","(951) 751-8696","CrossFit CrownTown","33.851958","-117.536958"
"1902","http://www.sandydogcrossfit.com","4050 Skyron Drive, Unit B, Doylestown, PA","(215) 840-4445","Sandy Dog CrossFit","40.332274","-75.119185"
"1903","http://www.crossfithotsprings.com/","500 Quapaw Avenue, Hot Springs, AR","(501) 609-6668","CrossFit Hot Springs","34.5071069","-93.0586691"
"1904","http://georgiastrength.com/","1337 W Hancock, Athens, GA","(706) 372-5464","Classic City CrossFit","33.95499","-83.394702"
"1905","http://www.crossfittemplar.com","14607 Felton Ct., Suite 109 and 110, Apple Valley, MN","(612) 860-4411","CrossFit Templar","44.7319094","-93.21772"
"1906","http://www.crossfit98110.com","9463 Business Park Lane, Bainbridge Island, WA","(206) 240-8857","CrossFit Outcome","47.6476552","-122.5235748"
"1907","http://www.crossfitmtl.com","824 East Gate Dr Suite D, Mount Laurel, NJ","(856) 905-9863","CrossFit Mount Laurel","39.9462","-74.9475"
"1908","http://www.trinitycrossfit.com","130 Corporate Way, Pelham, AL","(205) 663-6320","Trinity CrossFit","33.315068","-86.8022247"
"1909","http://crossfitgeo.com.au/","14/33-37 College Street, Gladesville, NSW","(048) 858-8252","CrossFit Geo","-33.82014","151.122673"
"1910","http://crossfitroute1.com","732 Newburyport Turnpike, Route 99, Melrose, MA","(781) 322-0050","CrossFit Route 1","42.4439939","-71.0292439"
"1911","http://www.crossfitironwill.com","100 Verge St, Unit B, Springfield, MA","(860) 204-7132","CrossFit Iron Will","42.147058","-72.490964"
"1912","http://www.brickcrossfit.com/index.html","7811 Santa Monica Blvd, Los Angeles, CA","(954) 629-6769","Brick CrossFit","34.0908048","-118.3594728"
"1913","http://www.velocitypps.com/Velocity/Crossfit_Page/Crossfit_Page.html","1890 Bonanza Drive, Park City, UT","(435) 640-0705","MTN CrossFit","40.6611867","-111.5004119"
"1914","http://www.crossfitstumptown.com/","535 NE 28th Avenue, Portland, OR","(503) 919-8952","CrossFit Stumptown","45.5269596","-122.6373264"
"1915","http://www.crossfitnewalbany.com/","5900 Zarley Street, New Albany, OH","(614) 893-9014","CrossFit New Albany","40.089436","-82.794185"
"1917","http://www.fortwaynestrengthandconditioning.com","158 East Collins Road, Fort Wayne, IN","(260) 918-8667","Guerrilla CrossFit","41.1217436","-85.141156"
"1918","http://www.nanaimocrossfit.ca/","B- 2030 Boxwood Rd, Nanaimo, BC","(250) 667-5937","CrossFit Nanaimo","49.1866898","-123.9908402"
"1920","http://","Sheikh Zayed Road, Dubai, Dubai","00971506403556","InnferFight CrossFit","25.0627184","55.1307613"
"1921","http://www.crossfit-noreaster.com/","221 Newfield Avenue, Unit 3, Hartford, CT","(860) 580-9348","CrossFit Noreaster","41.73852","-72.716063"
"1922","http://www.BasinCrossFit.com","4310 W Illinois, Suite 150, Midland, TX","(432) 599-1415","Basin CrossFit","31.988835","-102.13075"
"1925","http://www.crossfitarise.com","7830 Bell Road, Windsor, CA","(707) 494-6884","CrossFit Arise","38.5369044","-122.8060334"
"1926","http://www.crossfitmf.com","429 Warren Ave, Unit 3, Portland, ME","(207) 807-7065","CrossFit MF","43.6872264","-70.315568"
"1928","http://crossfit-metroeast.com/","1925 South Illinois, Belleville, IL","(618) 978-6665","CrossFit Metro-East","38.489581","-89.984498"
"1929","http://www.CrossFit1836.com","1683 N Park Ave, Kingwood, TX","(281) 734-4038","CrossFit 1836","30.069153","-95.229695"
"1930","http://www.crossfitlegitimus.com/","130 Dowd Ave, Canton, CT","(860) 983-7005","CrossFit Legitimus","41.8242868","-72.9020455"
"1931","http://www.CrossFitSebring.com","916 Persimmon Ave., Sebring, FL","(863) 382-0505","CrossFit Sebring","27.4853089","-81.4361067"
"1932","http://www.crossfitorebro.com","Hjälmarvägen 65, Orebro, ","+46709288136","CrossFit Örebro AB","59.2620506","15.2632591"
"1933","http://www.crossfitdsp.com","2509 W Avenue M, Temple, TX","(254) 289-9224","CrossFit DSP","31.091424","-97.372984"
"1934","http://www.crossfitfriendswood.com","214 South Friendswood Drive, Ste. B, Friendswood, TX","(832) 341-8285","CrossFit Friendswood","29.5309587","-95.2030405"
"1935","http://www.crossfitcovington.net/crossfit.html","812 Russell Street, Covington, KY","(859) 609-0355","CrossFit Covington","39.0813342","-84.5128027"
"1936","http://crossfitlynchburg.com/","310 Oakley Ave, Lynchburg, VA","(434) 258-3372","CrossFit Lynchburg","37.401358","-79.174387"
"1937","http://CrossFitFtLauderdale.com","525 NW 1 Avenue, Fort Lauderdale, FL","(954) 789-7131","CrossFit Ft Lauderdale","26.1287503","-80.1448473"
"1938","http://www.westsideakf.com/crossfit/what-is-crossfit/","1509 SW Sunset Blvd B-1, Portland, OR","(503) 432-7450","CrossFit Hillsdale","45.4796047","-122.6930589"
"1939","http://www.alphacrossfit.net/","1153 N Academy, New Braunfels, TX","(830) 643-1811","Alpha CrossFit","29.6925293","-98.1179331"
"1942","http://easthamptoncrossfit.wordpress.com/","180 Pleasant Street, Easthampton, MA","(413) 695-8532","Easthampton CrossFit","42.2757059","-72.6583157"
"1943","http://crossfitdixie.com","88 E 1160 South Bldg 2, Ste A, St. George, UT","(435) 313-2131","CrossFit Dixie","37.0882783","-113.5815147"
"1944","http://www.southtahoecrossfit.com","2050 Dunlap, South Lake Tahoe, CA","(530) 318-5016","South Tahoe CrossFit","38.915093","-120.003624"
"1945","http://www.crossfitpraha.com/","Malá Št�?pánská 9, Prague, ","(360) 391-1834","Crossfit Praha","50.0766799","14.4227697"
"1946","http://www.crossfitnewton.com","166b Riverview Ave, Waltham, MA","(617) 833-0340","CrossFit Newton","42.3592411","-71.2455847"
"1948","http://www.rivertowncrossfit.com","1822 Brickford Avenue, Snohomish, WA","(360) 914-1063","RiverTown CrossFit","47.9340064","-122.1062565"
"1949","http://crossfitmadrid.es","c / Cabo Rufino Lázaro Nº 10-C, MAJADAHONDA, MADRID","+34676574386","CrossFit Madrid","40.5004559","-3.887688"
"1950","http://www.crossfitgreensboro.com","901 E. Norwalk Avenue, Greensboro, NC","(336) 971-0089","CrossFit Greensboro","36.055168","-79.871356"
"1951","http://www.crossfitreno.blogspot.com","1335 Airmotive Way, Reno, NV","(775) 745-5144","BattleBorn CrossFit","39.5110713","-119.7790262"
"1952","http://www.CrossFitFairbanks.com","399 Old Richardson HWY, Suite C, Fairbanks, AK","(724) 422-5297","CrossFit Fairbanks","64.81878","-147.694938"
"1954","http://www.crossfitnottingham.co.uk/","Robin Hood Ind Est, Alfred Street South,  Unit 8, Nottingham, Nottinghamshire","+447812135011","CrossFit Nottingham","52.9565308","-1.1365644"
"1956","http://www.crossfit4551.com.au/","Shed 1, 31 Claude Boyd Parade Sunshine Coast Industrial Park, Bells Creek, QLD","(041) 957-4808","CrossFit 4551","-26.7850918","153.0643521"
"1957","http://www.crossfitnine.com","16110 Wood Red Road NE Suite 1, Woodinville, WA","(206) 861-5839","CrossFit Nine WBC","47.7410531","-122.1561913"
"1959","http://www.ultimatetrainingcenter.com","7041 E. Spring Street, Long Beach, CA","(951) 961-8264","UTC CrossFit","33.81078","-118.095838"
"1960","http://www.crossfitalcamo.com","C/da Palma 146, Alcamo, Italy","(338) 176-1429","Reebok CrossFit Alcamo","37.99300471385985","12.958969473838806"
"1961","http://crossfitsanmarcos.com/","3413 Hunter Rd. Suite G, San Marcos, TX","(512) 826-5613","CrossFit San Marcos","29.83688","-97.9897661"
"1963","http://www.crossfitmarkham.com","44 Eakin Mill rd,, Markham, ON","(416) 888-2955","CrossFit Markham","43.9015548","-79.290475"
"1965","http://www.spartancrossfit.net","4150 Hunsacker, Ste A, East Lansing, MI","(517) 402-1927","Spartan CrossFit","42.7759819","-84.4807779"
"1967","http://www.totalfitnesstrainingplus.com/crossfit.html","127 Russell Drive, Meridian, MS","(601) 485-7152","Caustic CrossFit","32.371238","-88.6782549"
"1968","http://www.CrossFitE3.com","2372 East State Street, Eagle, ID","(208) 863-6945","CrossFit E3","43.687353","-116.325822"
"1969","http://www.crossfitexcite.com","1031 Granada Drive, Pacifica, CA","(415) 336-2091","CrossFit Excite","37.593935","-122.487545"
"1970","http://www.crossfit870.com","2101 Fowler Ave, Jonesboro, AR","(870) 273-9140","CrossFit 870","35.816527","-90.681875"
"1971","http://www.crossfitgn.com","B1 Fl. 19-2, Nonhyeon 1-dong, Gangnam-gu, Seoul","(+82)2-516-6744","CrossFit Gangnam","37.5172363","127.0473248"
"1972","http://www.crossfitfocus.com","905 Parkway View Drive, Pittsburgh, PA","(614) 893-3703","CrossFit Focus","40.4330341","-80.1314245"
"1973","http://Www.crossfitstorm.com","11936-11938 Miramar Parkway, Miramar, FL","(954) 494-5720","CrossFit Storm","25.97868","-80.3007589"
"1974","http://Www.crossfitinterbay.com","4036 23rd Avenue W, Seattle, WA","(206) 399-5707","CrossFit Interbay","47.6569662","-122.3857317"
"1975","http://www.crossfitaphesis.com.au/","Unit 2/2 Grange Road, Leumeah, NSW","(041) 651-1723","CrossFit Aphesis","-34.0469679","150.8311242"
"1978","http://www.crossfitbondi.com.au/",", Bondi, NSW","+61431917471","CrossFit Bondi","-33.8938118","151.2630738"
"1980","http://www.crossfituppsala.se","Bergsbrunnatagan 9, Uppsala, ","(072) 313-5650","CrossFit Uppsala","59.8560436","17.6626325"
"1981","http://crossfitiotasouth.com/","517 West 100 N, Suite 107, Providence, UT","(435) 512-0844","CrossFit Iota South","41.7101632","-111.8319183"
"1982","http://crossfitprosper.net","4765 Franchise St., Ste A, North Charleston, SC","(843) 276-8648","CrossFit Prosper","32.908783","-80.09254"
"1983","http://www.crossfit-collective.com/","1285 Manheim Pike, Lancaster, PA","(717) 669-3780","CrossFit Collective","40.0643303","-76.3251131"
"1984","http://www.stonewaycrossfit.blogspot.com","2 Dravus St., Seattle, WA","(206) 930-7169","StoneWay CrossFit","47.6488297","-122.3574449"
"1988","http://crossfitfysiken.wordpress.com/","Stigbergsliden 5, Göteborg, Gothenburg","+46706106997","CrossFit Gota Masthugget","57.6994582","11.9375966"
"1989","http://www.stoneoakcrossfit.com/","19141 Stone Oak Parkway, Suite 306, San Antonio, TX","(210) 875-9810","Stone Oak CrossFit","29.6257056","-98.4958568"
"1990","http://www.crossfitsouthyarra.com/","56 Porter Street, Prahran, VIC","+61422006177","CrossFit South Yarra","-37.847225","144.990695"
"1991","http://www.CrossFitLithium.com","170 Oberlin Ave N, Ste 15, Lakewood, NJ","(732) 814-8859","CrossFit Lithium","40.0767442","-74.1772793"
"1993","http://beckleycrossfit.com/","122 Appalachian Dr, Beckley, WV","(304) 575-0838","CrossFit Beckley","37.818377","-81.184522"
"1994","http://www.crossfitparamount.com/","20021 Ballinger Way NE Ste C-1, Shoreline, WA","(360) 930-9166","CrossFit Paramount","47.7742654","-122.3105378"
"1995","http://www.crossfit626.com","1167 S. Fair Oaks Ave, Pasadena, CA","(818) 524-9141","CrossFit 626","34.125701","-118.150706"
"1996","http://crossfitbeverly.com/","10552 S. Western Ave, Chicago, IL","(773) 960-9557","CrossFit Beverly","41.7011814","-87.6814294"
"1997","http://thegatecrossfit.com/","415 Yellowstone, Suite F, Pocatello, ID","(208) 238-3618","The Gate CrossFit","42.88245","-112.452013"
"1998","http://www.crossfit203.com","16 Beaver Brook Rd, Danbury, CT","(203) 725-6885","CrossFit 203","41.401585","-73.43097"
"1999","http://www.crossfitsevilla.net","Poligono Industrial La Negrilla Calle Laminadora 53, Sevilla, Sevilla","+0034 676 94 91 77","CrossFit Sevilla","37.3779008","-5.9297347"
"2001","http://crossfitamager.dk/","Moselgade 37, Copenhagen, Europe","004528260006","CrossFit Amager","55.6607793","12.6141036"
"2002","http://www.crossfithaven.com/","3230 W. Lake Avenue, Glenview, IL","(847) 507-4786","CrossFit Haven","42.0875245","-87.8384834"
"2003","http://www.kmwtrainingcenters.com/WestOlympicCrossFit","11400 Olympic Blvd. #100, Los Angeles, CA","(310) 966-1300","West LA CrossFit","34.036111","-118.442782"
"2004","http://www.crossfitftw.com","4400 McLean Road, Haltom City, TX","(817) 271-4005","CrossFit Fort Worth","32.831309","-97.279516"
"2005","http://www.crossfitlincoln.com","720 Van Dom, Suite A, LIncoln, NE","(402) 261-5285","CrossFit Lincoln","40.7847037","-96.7124851"
"2006","http://www.eastvalleycrossfit.com","3875 W Ray Rd Ste 1, Chandler, AZ","(480) 734-3951","East Valley CrossFit","33.318868","-111.908947"
"2008","http://www.crossfitvinings.com","4300 Paces Ferry Rd, Suite 478, Atlanta, GA","(404) 688-0100","CrossFit Vinings","33.8649814","-84.4666737"
"2009","http://www.roanokevalleycrossfit.com","4035 Electric Rd Suit C, Roanoke, VA","(540) 588-7569","Roanoke Valley CrossFit","37.2248729","-79.9820335"
"2010","http://www.crossfitambition.com","3240 Chili Avenue Suite C-6, Rochester, NY","(585) 233-0180","CrossFit Ambition","43.1061538","-77.7518138"
"2011","http://www.crossfithiltonhead.com","1 New Orleans Road, Unit C/D, Hilton Head Island, SC","(843) 368-8574","CrossFit Hilton Head","32.159228","-80.752752"
